Cross Lochs,Restored 2006,Restored 2015,Erosion
1.18777347,1.17748725,1.12024033,1.1815027
1.1918124,1.17052376,1.27202368,1.17673826
1.19745529,1.16913605,1.34506369,1.18047619
1.18329561,1.18159211,1.34583795,1.20043623
1.17093015,1.18356073,1.26194859,1.20539534
1.17641306,1.17003155,1.24826396,1.22167909
1.18679225,1.18089962,1.22583401,1.22845745
1.17230296,1.19282186,1.12753749,1.23286247
1.15963411,1.18493545,1.06189442,1.23066175
1.16473091,1.21006358,1.06175029,1.23832202
1.16779959,1.1742748,1.16070592,1.25811338
1.18019128,1.17055011,1.16602826,1.24403262
1.17857504,1.18444598,1.15704775,1.24363589
1.1874907,1.21402097,1.09428954,1.26801586
1.18266952,1.18311596,1.06668389,1.32656634
1.17650676,1.21663737,1.07782805,1.28470159
1.1744175,1.20859635,1.19096184,1.27612233
1.17687786,1.22296882,1.18379927,1.38208234
1.18022132,1.21620882,1.20824015,1.41101778
1.19617796,1.2249831,1.11603034,1.35080051
1.19588768,1.22391307,1.08371568,1.3445065
1.17922354,1.2176398,1.0997901,1.28862071
1.17642152,1.2081331,1.20250177,1.31565249
1.1774565,1.20571744,1.18098795,1.30459356
1.18075621,1.20804286,1.18325818,1.29925811
1.18041074,1.19962442,1.09435391,1.24534118
1.15842271,1.19858634,1.09273148,1.2007525
1.18308473,1.19816422,1.20533895,1.17295933
1.17643154,1.19687748,1.17305481,1.19525838
1.17126679,1.18687868,1.15326738,1.18884766
1.14339662,1.17495298,1.12136233,1.19679487
1.1447345,1.16834664,1.12918103,1.18968797
1.13854134,1.18724632,1.14177847,1.19708633
1.14830816,1.18857992,1.16364002,1.1930083
1.14335203,1.16484535,1.12806165,1.23103285
1.14486897,1.17051721,1.14980912,1.22247386
1.14173794,1.17397606,1.13805616,1.22551548
1.14771581,1.1621778,1.21035159,1.24089253
1.15483117,1.15929222,1.19595301,1.24361169
1.14618945,1.157902,1.22991192,1.2620914
1.14912605,1.1585685,1.24986994,1.25959384
1.14576662,1.15488744,1.26980293,1.26191235
1.13835227,1.15617585,1.23946428,1.24797618
1.14432883,1.16494429,1.17175388,1.21502888
1.13169599,1.16407537,1.17301095,1.20836329
1.14053917,1.15150321,1.2017374,1.18506217
1.15860844,1.14806616,1.15599608,1.18884361
1.16479194,1.16127729,1.19084549,1.1934849
1.16242778,1.16507816,1.23040056,1.20303035
1.16085351,1.17240608,1.24861598,1.19986022
1.16595495,1.16504216,1.23951769,1.19205952
1.16525221,1.16459477,1.1863389,1.18608677
1.16998494,1.17498481,1.19630599,1.17857838
1.1672833,1.16918445,1.2300055,1.1817106
1.15171003,1.16154611,1.22213113,1.17820072
1.16940165,1.16124105,1.22702265,1.19133866
1.18265319,1.1633358,1.2711482,1.18969142
1.19624996,1.15894365,1.18984747,1.20424926
1.21084034,1.16438115,1.15873635,1.22381973
1.25531638,1.16921151,1.10791099,1.26407194
1.19245231,1.17283165,1.08750021,1.26689219
1.17015696,1.16544318,1.10468829,1.26665747
1.15243971,1.1679703,1.11960065,1.25405955
1.17620587,1.16008425,1.09263051,1.25062859
1.19104278,1.17982173,1.10134363,1.23950386
1.18796301,1.15958476,1.14361227,1.22168028
1.18629777,1.16777968,1.16180348,1.22713339
1.22383356,1.16326523,1.13319528,1.23084855
1.1544497,1.17319083,1.11830437,1.22264922
1.16763723,1.16080987,1.10249877,1.21086359
1.16743147,1.16382968,1.09629774,1.20059359
1.15414667,1.1647166,1.1208899,1.20305133
1.1509676,1.17421341,1.11448538,1.20440364
1.16598916,1.17763853,1.09748757,1.2024864
1.17882407,1.1624341,1.09610915,1.20329964
1.16549575,1.17045879,1.15526748,1.26972651
1.17551374,1.17523289,1.18081713,1.2518096
1.16677749,1.17709196,1.18332016,1.25243652
1.17862093,1.16866493,1.17977917,1.31330442
1.16502237,1.17565501,1.18223429,1.36785078
1.18833542,1.18890691,1.19092047,1.36678863
1.2056824,1.19620574,1.18996572,1.34080946
1.17615211,1.20461178,1.22398198,1.33283556
1.16236329,1.21689868,1.2519114,1.35951817
1.1701045,1.21618199,1.26265264,1.37947333
1.1655606,1.19796681,1.25703835,1.31014097
1.2062037,1.19702899,1.26260793,1.28129745
1.19901419,1.17978227,1.24097002,1.2804718
1.17052412,1.21636415,1.24175298,1.30532289
1.18064046,1.2146554,1.27633595,1.30946958
1.17585671,1.20850527,1.29790199,1.29836082
1.18439829,1.20396292,1.31555939,1.25221658
1.19038451,1.21798313,1.2512908,1.29699636
1.19684923,1.23549283,1.22813857,1.28627121
1.16744816,1.28390861,1.11716175,1.26864362
1.16667211,1.29369771,1.10367799,1.25076091
1.17568195,1.29004169,1.17306888,1.26253319
1.13464534,1.30512559,1.1719358,1.29812753
1.14509702,1.3117553,1.16317034,1.31142366
1.10817444,1.22898638,1.13776982,1.31001914
1.13195598,1.22791362,1.13429737,1.29306316
1.18301749,1.23684108,1.14223731,1.26682949
1.13768589,1.23139751,1.15393376,1.23180032
1.08617437,1.25042379,1.14474905,1.23844635
1.17147708,1.26444697,1.12254953,1.22083628
1.17113292,1.26771665,1.07625663,1.2116673
1.17877352,1.33584619,1.07253397,1.20999575
1.19088709,1.30644429,1.07000601,1.20890081
1.18364215,1.27084982,1.12452829,1.19372749
1.18107963,1.2347548,1.10382736,1.19351041
1.13118482,1.24122655,1.11615622,1.20180154
1.17100751,1.22450912,1.11993635,1.20173442
1.15754652,1.23244166,1.1260432,1.21161485
1.1569984,1.2237823,1.14826417,1.22012317
1.16021836,1.17901218,1.17140198,1.20791924
1.15692222,1.21301496,1.16101646,1.2081691
1.15508401,1.2114017,1.13254988,1.19781482
1.16188812,1.24219751,1.16638541,1.19332612
1.15071189,1.22023749,1.13355255,1.18746161
1.17357707,1.22287846,1.11165929,1.19123125
1.16983104,1.24036884,1.07265818,1.19849908
1.18521547,1.23349679,1.10692918,1.1985805
1.17819226,1.21897006,1.10681951,1.19149423
1.17878354,1.20976365,1.10911953,1.19416726
1.17058456,1.2342515,1.10941422,1.20617008
1.16662562,1.27647662,1.12138903,1.21405303
1.1688019,1.29124808,1.12259543,1.18784475
1.17248285,1.2880249,1.15991712,1.18416214
1.20176339,1.27753019,1.18291593,1.17270648
1.23351479,1.28817761,1.17432213,1.19390023
1.25183845,1.24689984,1.20521855,1.20086741
1.22956538,1.26409686,1.13442636,1.19513571
1.23512101,1.25285304,1.1283766,1.20410526
1.24578345,1.27309334,1.10808206,1.20212233
1.24142504,1.27633297,1.11669338,1.20855522
1.28342593,1.28494596,1.11727405,1.21324444
1.32206047,1.29301822,1.12259817,1.21750665
1.36279142,1.31525064,1.13046253,1.22212899
1.37683785,1.32126713,1.15523636,1.21929157
1.44673395,1.31250381,1.18330252,1.22675431
1.32033408,1.28887248,1.14127254,1.22982717
1.21227729,1.31482399,1.1414566,1.22370303
1.29071844,1.32244873,1.15182936,1.20929253
1.27013183,1.29705846,1.14422607,1.21421301
1.02285242,1.31437635,1.13854051,1.19875109
1.03548229,1.31438613,1.16614735,1.20896733
1.06596518,1.30190301,1.15908706,1.20845437
1.08956039,1.3056289,1.21913457,1.19572651
1.12499154,1.30355692,1.22376561,1.19266331
1.11036038,1.29077065,1.24537671,1.19294524
1.13279665,1.30905628,1.22922742,1.18390775
1.13359463,1.33828211,1.21029544,1.18576789
1.13440526,1.33204699,1.16714156,1.19337761
1.11163402,1.29603243,1.15312088,1.19559789
1.1387291,1.31516278,1.20556009,1.1927433
1.11636329,1.34483218,1.20375061,1.19157314
1.11747789,1.35094976,1.20940602,1.18641949
1.11516678,1.34687328,1.20391309,1.17480719
1.12776113,1.34514165,1.2037853,1.18545282
1.12908602,1.35736454,1.17689872,1.17394161
1.12650406,1.32109308,1.17770016,1.17204213
1.13910925,1.30026031,1.20009923,1.16308868
1.12305582,1.34447813,1.21252811,1.1831758
1.13032413,1.27101541,1.20267427,1.16629148
1.12088037,1.23565352,1.21044028,1.16626799
1.13604152,1.25468886,1.23023283,1.18096471
1.10501623,1.25538683,1.17309463,1.16511726
1.1283741,1.25562835,1.10230315,1.17630041
1.11037338,1.26466155,1.13043463,1.18001473
1.12180257,1.24116087,1.15744138,1.17565012
1.09875596,1.23060822,1.19130528,1.18382001
1.07128191,1.26646864,1.10426557,1.14972532
1.09936476,1.23396683,1.15418875,1.15431571
1.08165181,1.34378338,1.18268049,1.17206013
1.07559848,1.29370296,1.1455313,1.16563165
1.07474196,1.27195227,1.09130645,1.14965463
1.07172227,1.32703102,1.11968684,1.18232954
1.05513453,1.40442812,1.20839965,1.19091439
1.06771433,1.35301948,1.13293171,1.16535127
1.05249691,1.23767543,1.15234303,1.15534568
1.01935458,1.21223247,1.09864771,1.1799382
1.02992761,1.19018006,1.12586725,1.1671536
1.02045786,1.18644667,1.20087862,1.16104293
0.99335009,1.18320203,1.22175169,1.1495167
1.13750136,1.18270123,1.14972937,1.17543292
1.37158108,1.19743264,1.22121668,1.20328116
1.42402732,1.2131784,1.11216533,1.20305943
1.48993909,1.18780935,1.17319262,1.15987587
1.51894307,1.1934104,1.31624627,1.17487788
1.5328064,1.21115363,1.35666835,1.17962658
1.40257132,1.19117463,1.37765157,1.15750551
1.22598445,1.18925869,1.3745873,1.17778134
1.24390137,1.18488669,1.45244229,1.18820095
1.26637733,1.17537367,1.40896547,1.1793468
1.22783601,1.1877445,1.37162352,1.1841408
1.20864892,1.19419444,1.35110259,1.17325866
1.18564975,1.19018722,1.34149325,1.17965639
1.15193498,1.20582557,1.17372561,1.18947804
1.14575589,1.19964361,1.10765171,1.18988526
1.14989769,1.2001276,1.11509681,1.20175469
1.16620362,1.18468988,1.17017198,1.22795558
1.15592718,1.17819178,1.31611788,1.23674119
1.17801869,1.18125761,1.36458778,1.24898601
1.18632519,1.17707121,1.3213377,1.24263096
1.19533777,1.17464757,1.24948359,1.22545719
1.18221819,1.18737316,1.25609052,1.24583149
1.17041922,1.1737932,1.19529128,1.23287487
1.16450381,1.17162538,1.09060299,1.23927939
1.1613847,1.17772925,1.09364641,1.25853884
1.15959895,1.18729687,1.14170909,1.25533056
1.1572628,1.1866945,1.06952763,1.26769423
1.16162884,1.18616927,1.09637499,1.24977374
1.17323518,1.1742748,1.13391757,1.29165888
1.18065894,1.16126251,1.13673484,1.38824081
1.1808387,1.1927073,1.12303209,1.39447093
1.18001342,1.20153952,1.10132611,1.32251501
1.18790519,1.20317876,1.10670376,1.3445065
1.18494201,1.21868646,1.12841034,1.28591514
1.18919921,1.2236774,1.20824015,1.31373119
1.17433453,1.21179175,1.17121315,1.31533039
1.18346977,1.20622194,1.1439451,1.30725551
1.18593454,1.21378136,1.09360921,1.26366925
1.18656719,1.21234739,1.10628629,1.20991993
1.19281662,1.20348167,1.15270936,1.20992756
1.1717248,1.20000052,1.16749728,1.20947814
1.17621768,1.20160985,1.15028346,1.1972667
1.18472207,1.19357896,1.10864913,1.18778443
1.18100059,1.1850704,1.12848854,1.19154096
1.17987537,1.18450224,1.14911425,1.19175339
1.20553982,1.18687236,1.1671524,1.20642042
1.19806314,1.186813,1.13932061,1.22973502
1.19293404,1.18025422,1.09465766,1.21068215
1.15499008,1.17648363,1.08549893,1.22569299
1.14944816,1.18549824,1.16742909,1.24452758
1.13949978,1.19541895,1.1746124,1.24395394
1.14318371,1.17326593,1.091833,1.26393282
1.13439071,1.17336571,1.08870208,1.27217603
1.15024281,1.16377866,1.13240635,1.28827274
1.13910019,1.16278958,1.24835503,1.28391707
1.14863646,1.16953492,1.25199056,1.26266909
1.14888752,1.15920186,1.26423824,1.20113575
1.15938449,1.16754389,1.24829173,1.18763125
1.14826488,1.15961862,1.14007008,1.18506563
1.14587891,1.15609241,1.11449063,1.1842097
1.14714968,1.15197396,1.20166683,1.20647633
1.14894664,1.15070128,1.21729076,1.21848059
1.14131677,1.16336918,1.16219354,1.19615889
1.13769734,1.17500222,1.16659284,1.18771851
1.14917874,1.1893543,1.18737531,1.18608034
1.16734815,1.17438865,1.22976744,1.18377471
1.16848958,1.16922903,1.22734964,1.18626118
1.16630566,1.17135036,1.2179904,1.1998961
1.16311002,1.16408551,1.22400403,1.19282854
1.17992938,1.17504907,1.23497641,1.21098399
1.17175484,1.18606639,1.21452987,1.2268573
1.16707075,1.1720016,1.19017839,1.26355088
1.14825928,1.16277683,1.21133256,1.23450029
1.17521322,1.15850568,1.11254776,1.27797854
1.18499577,1.1630131,1.14384282,1.28808057
1.17349935,1.16158247,1.118222,1.24311078
1.19624996,1.16503763,1.09338844,1.2363292
1.21205342,1.16300511,1.10738528,1.2246846
1.18624926,1.16433895,1.10132122,1.24203122
1.18202674,1.17619181,1.09121597,1.23491168
1.17496145,1.15112984,1.08984172,1.2198565
1.16646206,1.1562556,1.12578249,1.20856094
1.16168618,1.18016648,1.13571453,1.19317961
1.18644392,1.16163385,1.14261997,1.19992065
1.18173456,1.15401423,1.17529392,1.19611955
1.20550025,1.16257715,1.14314044,1.19791627
1.19776607,1.16812885,1.10525453,1.20201027
1.17442369,1.15882432,1.10512221,1.25165868
1.17705357,1.15063024,1.13634884,1.24360275
1.16776574,1.15971994,1.19033647,1.24097216
1.1735034,1.17093313,1.09840715,1.25523961
1.16408944,1.17179978,1.16962135,1.34102237
1.16052675,1.15115249,1.16958225,1.30319655
1.17223203,1.16421247,1.16836476,1.29893017
1.17720747,1.16514027,1.17287457,1.32593358
1.16994488,1.16814804,1.18223429,1.33902967
1.15641665,1.17874491,1.19558227,1.33162868
1.17701507,1.16978133,1.19866991,1.32406044
1.16432834,1.19525385,1.23854661,1.30949175
1.17737734,1.19725204,1.26606286,1.31079268
1.18189704,1.19444132,1.32563651,1.3154999
1.17737377,1.20098341,1.34796453,1.34591174
1.14185727,1.20034993,1.31185758,1.35420275
1.16128194,1.18441927,1.29857147,1.29696226
1.16485393,1.18505013,1.26456738,1.28880453
1.17747676,1.18445301,1.24105251,1.28275216
1.18063664,1.18946481,1.27660561,1.25750864
1.16341043,1.20312226,1.29529691,1.24985027
1.18184912,1.19725966,1.27899861,1.27831864
1.18294203,1.20173216,1.29432654,1.30366492
1.15480912,1.21049631,1.23465633,1.30420315
1.17468381,1.23091531,1.16670382,1.29328978
1.19684923,1.2789284,1.12511361,1.30232656
1.18112135,1.28844607,1.17982912,1.25870347
1.15861356,1.30517626,1.1345284,1.23170364
1.17071736,1.30263054,1.12321568,1.23890233
1.17769349,1.26463497,1.1284405,1.23397899
1.16096735,1.22143078,1.14019883,1.20467019
1.10817444,1.21094728,1.14430106,1.20305586
1.09754086,1.23675418,1.15166569,1.21377218
1.1753664,1.2354393,1.16141772,1.19249773
1.1502502,1.24884844,1.12849331,1.19243371
1.11565912,1.26171672,1.1437813,1.19907045
1.1776619,1.28621721,1.13051236,1.20312417
1.16116047,1.3335216,1.06525993,1.20623779
1.18003237,1.32592869,1.06361079,1.2092098
1.15592337,1.2883004,1.07896447,1.19787061
1.17710876,1.22403455,1.07996607,1.19371974
1.17588806,1.22991681,1.11219108,1.19743586
1.15703905,1.21133184,1.11813617,1.20251644
1.15360904,1.21744692,1.14198899,1.19803274
1.15633261,1.21462452,1.18122125,1.19017136
1.15344155,1.20891178,1.15634179,1.18594182
1.15216112,1.22116661,1.15761232,1.19098926
1.16242719,1.21435559,1.19139433,1.19114149
1.15531278,1.21290207,1.18467999,1.19535911
1.15269113,1.20734787,1.12853122,1.20088971
1.16489959,1.20780945,1.14843762,1.20711684
1.17387629,1.22319496,1.07772827,1.18893516
1.17416549,1.21572816,1.07586992,1.17874885
1.17581391,1.22407305,1.0735476,1.1671648
1.16486251,1.24343479,1.11306596,1.1800977
1.17199814,1.24316227,1.1104337,1.20914006
1.18121147,1.26372552,1.14971244,1.20592475
1.18166947,1.30922329,1.14212668,1.22533286
1.18213391,1.31906807,1.17321837,1.21378374
1.20572567,1.31296003,1.22309434,1.21074402
1.22279322,1.243554,1.22363901,1.20571673
1.22771406,1.26139319,1.19522476,1.21226549
1.22960854,1.25987518,1.19864154,1.2148757
1.22128499,1.2787739,1.1813364,1.22065938
1.23473728,1.26565135,1.08884001,1.2293334
1.22502208,1.29311097,1.08998001,1.23165894
1.23759007,1.29243731,1.09114337,1.22607768
1.25049782,1.30561399,1.17110419,1.20692754
1.28766012,1.30993867,1.14129698,1.21378195
1.3551898,1.32126713,1.14571357,1.20785439
1.44416916,1.32665801,1.1414566,1.19918394
1.46345341,1.29510736,1.12322485,1.20769322
1.28253293,1.30636561,1.13842463,1.21159351
1.20858979,1.28482711,1.14343762,1.19089735
1.31606805,1.29927981,1.15912592,1.17755365
1.31480682,1.3262862,1.16414046,1.1758852
1.32122588,1.34239006,1.18125188,1.18270624
1.03941572,1.32018256,1.21807444,1.1844995
1.0718801,1.31585228,1.23212266,1.19293547
1.05955672,1.30268681,1.22039258,1.18274403
1.09913146,1.3014791,1.20852494,1.18745434
1.10223293,1.3214829,1.13126528,1.18301916
1.10443604,1.3089484,1.09157825,1.17136717
1.1446923,1.30466449,1.16645515,1.18475795
1.1356703,1.30037463,1.19824243,1.17917418
1.1196152,1.32410836,1.2387656,1.16944766
1.15191793,1.35534585,1.2138629,1.17383087
1.13180625,1.39893305,1.20575428,1.18000615
1.11998403,1.38780701,1.21205962,1.16780579
1.1226095,1.35825872,1.20866716,1.16376996
1.13373947,1.35288775,1.18209839,1.16039467
1.10191357,1.33979702,1.2005415,1.15819514
1.11040723,1.32035184,1.19505179,1.17394042
1.12499464,1.3315146,1.18379676,1.18830776
1.11483526,1.28514576,1.20579565,1.18401134
1.10969675,1.25132871,1.15010631,1.17212689
1.11826801,1.25170505,1.19338894,1.17783165
1.11991,1.21990311,1.19518781,1.14948821
1.10964036,1.23932028,1.15744138,1.18105125
1.12096691,1.23529148,1.09061849,1.16665053
1.09361541,1.23716724,1.16690063,1.17534626
1.12973928,1.22061193,1.20445514,1.17399728
1.10805976,1.25976563,1.15572643,1.18102551
1.11102414,1.21331453,1.0998528,1.17470443
1.103549,1.38569641,1.20171237,1.16920745
1.0785147,1.31218684,1.1483624,1.1799382
1.08815491,1.26458061,1.19423187,1.18073583
1.05624652,1.32703102,1.10476124,1.18478692
1.07345808,1.3368125,1.0870198,1.17517912
1.06196928,1.28013933,1.13546705,1.17732239
1.05185294,1.25931203,1.21563661,1.18256438
1.05106997,1.22902036,1.18673384,1.18850422
1.02704704,1.19792819,1.15567207,1.17774391
1.04524589,1.22192693,1.14972937,1.16229451
1.02338958,1.21267176,1.1205827,1.16594756
0.99779755,1.19373596,1.26705456,1.18365335
1.16607606,1.19464195,1.41605473,1.18129969
1.39291763,1.19123828,1.37795913,1.17445648
1.47133708,1.17513537,1.37895465,1.18082142
1.48563719,1.18820727,1.32379496,1.17418528
1.50685048,1.18153095,1.35981596,1.17285621
1.54624951,1.18803728,1.41013718,1.17851412
1.41879046,1.18622911,1.40882194,1.18340671
1.25616181,1.19691849,1.37614369,1.18626785
1.26761174,1.19936478,1.32291067,1.20833993
1.30887866,1.19181979,1.24956441,1.21250236
1.24395716,1.19776309,1.1081965,1.20936918
1.21019495,1.19024992,1.15006244,1.22473395
1.18195903,1.20604324,1.22718549,1.24159205
1.15387559,1.17911208,1.33629823,1.21457815
1.14727223,1.18540227,1.31299019,1.23305643
1.14960396,1.19601595,1.3435936,1.22234082
1.15410984,1.19852078,1.26142919,1.22142279
1.1652168,1.23713923,1.23940277,1.24069476
1.16657913,1.21277618,1.22882617,1.24549317
1.17377079,1.19505715,1.14082634,1.24616325
1.19245076,1.17646909,1.07166076,1.24215817
1.16443777,1.17555046,1.12607074,1.23277819
1.16079676,1.17162538,1.18468416,1.28395236
1.16134298,1.19031549,1.17457116,1.35770392
1.16297483,1.17743003,1.05572712,1.40769768
1.15850461,1.18522573,1.06106067,1.35509431
1.14893305,1.19654822,1.16627181,1.28035963
1.1738174,1.18769133,1.20648122,1.29953241
1.17745054,1.17350566,1.15757334,1.31619418
1.18167531,1.17815578,1.07640958,1.28389096
1.18377149,1.1835959,1.07039237,1.25469315
1.19223058,1.20282161,1.091313,1.23257005
1.19549334,1.21732414,1.17736316,1.25054371
1.21525073,1.21601343,1.20837367,1.21358037
1.21079767,1.21729565,1.09360921,1.19176841
1.17914271,1.21348393,1.09298074,1.19336271
1.17648304,1.21364141,1.09011769,1.20367622
1.17992806,1.21234739,1.18934,1.19643509
1.18256164,1.19220471,1.1669873,1.20689678
1.17709804,1.1957134,1.14052486,1.21393442
1.17171967,1.19831526,1.08395052,1.21357989
1.17417037,1.19326019,1.08554626,1.2227062
1.18427444,1.1850704,1.11421084,1.25240886
1.18825376,1.17128193,1.18044364,1.25086761
1.19171619,1.1803987,1.16559148,1.27137423
1.2055397,1.17949378,1.12436414,1.27187741
1.20095396,1.17726254,1.12099206,1.28827274
1.18247235,1.17837358,1.18660975,1.2774446
1.1494534,1.17693162,1.20409811,1.24767447
1.15286386,1.19398832,1.16796064,1.21490765
1.1465323,1.19008172,1.17115796,1.21750712
1.14318371,1.17357504,1.1954875,1.19680798
1.13959026,1.16886842,1.25702035,1.18683362
1.1487962,1.16374612,1.28592789,1.20778668
1.14123905,1.16314292,1.22277069,1.22568393
1.14245951,1.15571356,1.15334904,1.20688021
1.14888752,1.17167318,1.14111352,1.19432259
1.1495434,1.16366744,1.1741935,1.18993509
1.14388716,1.16263044,1.14418471,1.20687151
1.15195072,1.15926874,1.18234444,1.19804692
1.15056562,1.15829945,1.16031897,1.19965768
1.14894664,1.18225634,1.19349396,1.20129693
1.14191556,1.16519749,1.21775186,1.21271968
1.1527611,1.17263985,1.21452034,1.21613848
1.16682839,1.17905986,1.23618603,1.23347247
1.1706146,1.17416942,1.22460365,1.23237848
1.16848958,1.16812873,1.22589993,1.22732854
1.17872787,1.16331244,1.23539197,1.26127398
1.19215,1.17445803,1.20363092,1.22241378
1.16702235,1.18307662,1.14319813,1.2305851
1.17888498,1.16247177,1.09474111,1.22761738
1.17556512,1.16491985,1.10079026,1.24093795
1.16132545,1.15770614,1.14833534,1.2345947
1.19715691,1.16189396,1.12843537,1.21500933
1.19242287,1.17012548,1.12012219,1.19901216
1.17761254,1.16462648,1.10783112,1.19334638
1.15910816,1.16370738,1.0937109,1.1973027
1.16045225,1.17487121,1.09866154,1.19557524
1.18091595,1.16903043,1.09270418,1.1990813
1.18513799,1.15587211,1.1031208,1.20575023
1.16113806,1.16747415,1.11898386,1.25201178
1.14111626,1.1757139,1.19407642,1.25856376
1.15633893,1.15927124,1.15863752,1.25834608
1.17900598,1.15678418,1.11367774,1.23924041
1.18677878,1.14861476,1.11100793,1.28032374
1.17954397,1.14918971,1.1264962,1.24966168
1.17220867,1.15036738,1.11685646,1.27607465
1.19041181,1.14919114,1.11266124,1.27224827
1.18363321,1.15935111,1.21742153,1.29123116
1.1705066,1.15741825,1.22055721,1.28094077
1.17113352,1.15666723,1.17896485,1.30382919
1.1747185,1.17180061,1.19308496,1.33988619
1.17144847,1.1720171,1.19391263,1.35236824
1.17751372,1.16966057,1.19500327,1.37905276
1.18108797,1.17150998,1.21242893,1.36390221
1.16144407,1.17808282,1.23623848,1.33316588
1.16440976,1.18226635,1.28654766,1.31343055
1.17620957,1.18749845,1.31821275,1.28268957
1.16611063,1.18945622,1.29003096,1.27458549
1.16858339,1.19796479,1.31185758,1.27083993
1.17216706,1.18650222,1.34166813,1.26259875
1.18107653,1.19026315,1.33513188,1.32899451
1.17413878,1.18658543,1.2996769,1.31231749
1.15101004,1.17589569,1.26267076,1.28754675
1.14764035,1.17864168,1.25806046,1.28696442
1.16814709,1.18831909,1.30090976,1.27259552
1.14977026,1.19712996,1.2924273,1.25115025
1.16314352,1.19565141,1.2923094,1.25221741
1.16926062,1.21272659,1.2406733,1.23922205
1.17650449,1.23898208,1.13562238,1.21480393
1.15001976,1.28027582,1.08981884,1.19767976
1.16270924,1.30076432,1.0697943,1.1908325
1.21864355,1.28438771,1.09899378,1.1977545
1.19594431,1.28675449,1.09533596,1.19480717
1.14665508,1.28452528,1.11392558,1.19214308
1.18430603,1.24406576,1.12587786,1.19872618
1.16626465,1.20362687,1.15643466,1.20152712
1.1805985,1.20416093,1.17744613,1.20630193
1.15953529,1.23381221,1.17617834,1.20443714
1.14680624,1.24316788,1.19005251,1.20145047
1.16924274,1.26149809,1.16987979,1.19296312
1.1738714,1.26144028,1.11402619,1.19774544
1.14754558,1.27571332,1.10525584,1.19440043
1.16501725,1.27602804,1.08802712,1.19349027
1.16613996,1.28012311,1.0863843,1.18988991
1.15908074,1.26927567,1.08585763,1.18466938
1.14835727,1.23080873,1.08801675,1.18883932
1.0742749,1.23435545,1.09470141,1.19217432
1.05654407,1.23139381,1.14414036,1.19643509
1.16411245,1.22618806,1.14989889,1.20876455
1.1543014,1.22187996,1.17544198,1.20679557
1.15121734,1.20324969,1.20283854,1.19168627
1.15285599,1.20954227,1.19616365,1.18927479
1.1569705,1.22367477,1.15369821,1.17787313
1.164343,1.23935711,1.15284848,1.18152487
1.16772807,1.20157683,1.16556144,1.21579623
1.16710055,1.18729317,1.15964031,1.22306287
1.17116177,1.21402442,1.12061727,1.22636521
1.17912948,1.2389394,1.07309365,1.22380519
1.18196321,1.23322368,1.07150793,1.2258153
1.17204452,1.24471545,1.0813005,1.21668053
1.17459619,1.23212588,1.14326,1.20884907
1.19839835,1.28279376,1.17794311,1.21592653
1.21430409,1.2969507,1.19096231,1.21256614
1.21944165,1.29732931,1.18394125,1.22056663
1.21949375,1.26866007,1.17454493,1.22978854
1.21891451,1.243554,1.20295298,1.22319412
1.2365123,1.25775945,1.17988813,1.2042352
1.24757516,1.31264257,1.17309988,1.21154535
1.22746861,1.28865743,1.17382348,1.21147084
1.23079205,1.2654686,1.18205559,1.20831883
1.22909725,1.29301298,1.10697091,1.20722437
1.23643696,1.30270422,1.07799304,1.20568848
1.26779246,1.31466544,1.08379638,1.1933533
1.27766371,1.31814098,1.13847554,1.17260754
1.32154906,1.34475529,1.12254906,1.1816963
1.39595807,1.31248486,1.12186205,1.17885053
1.36405766,1.29165995,1.14343762,1.18935466
1.45158195,1.30686605,1.14620709,1.19257247
1.43259597,1.27828372,1.13911366,1.16677403
1.26108849,1.30479527,1.1421932,1.17827809
1.1932708,1.34943032,1.18060541,1.18306303
1.37357557,1.33533061,1.15991628,1.18829036
1.28406942,1.31583357,1.17347133,1.185799
1.03171206,1.30148292,1.18888092,1.17043972
1.03880787,1.30606449,1.09854293,1.16226161
1.05955672,1.31500089,1.06836462,1.17923582
1.09369206,1.32755327,1.09840858,1.18455112
1.11066079,1.33523011,1.11333954,1.17205811
1.13084233,1.31079602,1.13028574,1.16938007
1.15318227,1.29062331,1.21461797,1.17754543
1.12667751,1.3058567,1.22138882,1.18202329
1.09904349,1.33579707,1.23050702,1.17267406
1.14866126,1.38496518,1.20866716,1.17561281
1.1283958,1.39141798,1.19790626,1.16743481
1.14890397,1.37535536,1.19334698,1.17657912
1.1323452,1.33602452,1.18778312,1.17194259
1.13674676,1.30373645,1.16838384,1.17314386
1.12399101,1.32578194,1.13469315,1.17925215
1.13343859,1.31037986,1.21607006,1.1733731
1.14018655,1.29133415,1.21540427,1.17546928
1.11675179,1.26317525,1.25115561,1.17877722
1.12942696,1.22305727,1.22139513,1.16816616
1.11379659,1.21990311,1.10672653,1.17523837
1.10870481,1.22267687,1.14875615,1.14254236
1.09527028,1.23634613,1.17723453,1.15567863
1.11185622,1.23290896,1.11630571,1.17676532
1.09019303,1.21983528,1.13124919,1.17530727
1.10999823,1.25968921,1.20171237,1.17330325
1.09810901,1.22720456,1.18151665,1.17819059
1.10280061,1.32936811,1.09552538,1.16439116
1.10204661,1.24922788,1.33296597,1.14648104
1.07582223,1.27933955,1.08556676,1.16965556
1.08877552,1.27999282,1.14934766,1.15276515
1.06639206,1.33508968,1.1819464,1.15497196
