Cross Lochs,Restored 2006,Restored 2015,Erosion
0.71287829,0.84815127,1.25409687,0.86490202
0.77586156,0.87220198,1.12169921,0.8657738
0.81432313,0.84391326,1.30840957,0.8440488
0.75380522,0.9078849,1.32965577,0.88539785
0.86027563,0.98266977,1.22358871,0.85553038
0.88315755,0.9498328,1.3350997,0.82231164
0.99917662,0.93738896,1.37392735,0.80971628
0.87933493,0.89602417,1.06435013,0.84759414
0.78395891,0.85804343,1.06979799,0.87948209
0.82618892,0.8527106,1.18005025,0.8913967
0.79527867,0.86966413,1.18399358,0.89884031
0.81746823,0.84490806,1.24445796,0.85031229
0.84856808,0.80753011,1.08208704,0.7871688
0.84873408,0.82976049,1.34052122,0.71500105
0.88355815,0.89098358,1.1960454,0.77858829
0.96194339,0.83548474,0.92684597,0.90499371
0.94220859,0.77576423,0.72760606,0.89636976
0.88955826,0.71162862,0.59503549,0.9415943
0.91341001,0.70405233,0.79032516,0.90152967
0.93625581,0.66070652,0.89185369,0.82369119
0.94998866,0.64913934,0.80290395,0.83098751
0.9600805,0.65044868,0.79132897,0.88992524
1.03872049,0.73714811,0.6225549,0.8188861
1.03935504,0.79740167,0.74604774,0.7484917
1.09313333,0.82145911,0.81056511,0.90032727
1.04268181,0.83075112,0.82150257,0.96816224
1.04350102,0.76601666,0.69791585,0.96816725
1.03596234,0.77294397,0.83756769,0.91508454
1.01989603,0.83727056,1.22253776,0.85852563
0.86180049,0.91044647,1.00014246,0.92662227
0.76761812,0.88457304,0.78401947,0.80050325
0.5980016,0.91731191,0.44115072,0.89021444
0.62412542,0.88350415,0.46209672,0.9294548
0.7266382,0.88789159,0.68674779,0.95027983
0.82513011,0.94804066,0.4784784,0.92750561
0.84733236,0.8977527,0.63043243,0.97459733
0.86546671,0.8591345,0.83286607,0.9537192
0.92691112,0.85064596,0.49906498,0.8847065
0.90538776,0.88605624,0.4419547,0.89157724
0.86022604,0.92436367,0.48415214,0.86181366
0.84339559,0.94474894,0.52355635,0.90799427
0.63038605,0.73589528,0.53500617,0.9103176
0.5037666,0.74338132,0.52287453,0.87280262
0.32708123,0.68808204,0.5658918,0.84666896
0.35064667,0.76462066,0.58166879,0.8172313
0.36033255,0.85313541,0.6269784,0.80908996
0.39872155,0.908562,0.64646715,0.76685286
0.44010898,0.93387908,0.64613092,0.77653438
0.46076733,0.8073355,0.64179569,0.88590419
0.46924728,0.77640051,0.5699352,0.8805775
0.48400217,0.50043434,0.55921268,0.93955076
0.49497899,0.37996984,0.61135685,0.96990269
0.50044793,0.45679921,0.6005668,0.87665993
0.5115754,0.73837119,0.61123151,0.90516192
0.51752979,0.44634029,0.59054965,0.94301945
0.50533521,0.35155576,0.545286,0.91032135
0.50388509,0.50124633,0.55414248,0.83266062
0.51749694,0.54405981,0.56317365,0.83657891
0.50178993,0.5530203,0.59308833,0.87151998
0.50741839,0.51026952,0.52389264,0.90454054
0.49772814,0.41912282,0.56789172,0.84881866
0.51243651,0.40827864,0.54773515,0.86847603
0.50954956,0.42402568,0.5528537,0.90489644
0.50559604,0.44110084,0.56164682,0.89830381
0.49935988,0.40703803,0.69126618,0.88887662
0.49185792,0.41262525,0.87575811,0.86256629
0.46105859,0.35996205,0.91256994,0.84485459
0.44765052,0.32667321,0.97735721,0.83480829
0.41379845,0.34321621,0.98751241,0.82973623
0.41449156,0.46609181,0.8389926,0.79056489
0.42001143,0.71980643,0.70126671,0.76895791
0.39626306,0.90309823,0.64131522,0.64227331
0.33559495,0.83823347,0.83207822,0.62351137
0.30640304,0.77978927,1.09032309,0.60931236
0.28870085,0.72655731,1.26737654,0.64909065
0.28120819,0.76695383,0.93754953,0.56206959
0.46143329,0.76523781,0.85226434,0.57194537
0.79709798,0.70815694,1.12908912,0.63006777
1.15967834,0.7553854,1.03536236,0.62410462
0.85107124,0.77926123,0.54404914,0.62036276
1.19501925,0.61591321,0.48496559,0.66702831
1.28198159,0.50997168,0.61947733,0.72626215
1.03756082,0.50986564,0.5550099,0.77102202
1.05241621,0.47043574,0.4966529,0.73808914
0.95846373,0.48129705,0.76870102,0.74402726
0.81200498,0.59979779,0.90187788,0.73029363
0.93651402,0.74047571,0.86540854,0.77526093
0.95959204,0.82228369,0.89948392,0.77222484
0.94110864,0.86911279,0.95754349,0.6815933
